BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
000840002669,,772267689.1,1073997409.9,1049975463.0,836298411.0,294074907.0,,,,
010340001055,,2644165980.8,5588524541.8,4448161712.7,0,0,,,,
020940003921,,326145560.7,349547693.3,356341349.1,391332273.7,125869566.4,,,,
030740003609,,135649618.1,165856243.2,184306721.6,205513516.6,15921230.3,,,,
030841010908,,126935151.0,141605023.5,185294249.6,210637958.4,92671904.6,,,,
031040003389,,391988899.3,664267360.5,658904099.8,467324078.7,175424480.3,,,,
040540005471,,343170900.8,520886941.0,633216565.1,547134325.6,178117136.9,,,,
040841007404,,,,,,,,,,
041141006805,,,,,,,,,,
050841001813,,,,,,,,,,
051041010241,,,,,,,,,,
051240002906,,25178749.0,190569185.5,174504842.0,165440823.6,63601562.0,,,,
061140001916,,6729834435.5,8825448903.5,10653347276.2,8406084118.9,2094299361.0,,,,
070341004378,,,,,,,,,,
080740016808,,420555119.0,431398058.9,491207976.2,599854301.1,161717102.1,,,,
081240000320,,628446696.4,95074406.5,368906587.2,797906417.5,845384341.0,,,,
100240017933,,23082645.0,0,1456634.0,0,0,,,,
110941013983,,,,,,,,,,
120440013634,,2237475119.3,677282175.7,1106272562.6,1010827759.4,265298606.8,,,,
130741021396,,,,,,,,,,
131041013035,,,,,,,,,,
941240000817,,1958201.1,1876875.6,1792943.2,2811546.9,63681.5,,,,
950540001002,,7009420.2,22207549.6,88082233.3,52768517.3,14902829.4,,,,
960840000532,,23478634411.0,31636852785.3,25566608456.3,31224750210.2,8648069847.8,,,,
960940000138,,130008398.0,127718908.0,238062431.7,370870157.0,113339531.0,,,,
970340000843,,15462981850.8,17016628278.4,20786744872.8,16002333540.5,3010658677.8,,,,
970740002243,,158283713.0,301994508.9,224185179.7,291398465.5,44999503.7,,,,
980141004122,,1419741470.7,1380418913.5,1331682912.7,1387952704.6,461859439.5,,,,
980440001579,,42948.6,0,0,0,0,,,,
981140000266,,79091029.5,141194062.5,134516656.6,127079505.0,34624227.8,,,,
990340004215,,117241806.7,140265559.2,180407925.0,191244101.0,46289290.0,,,,
990340004295,,0,0,0,0,0,,,,
990340004532,,231313118.6,271737514.3,253223077.4,291730655.2,73736044.3,,,,
991140002432,,0,0,0,0,0,,,,
