BIN,location,tax_payment_2021,tax_payment_2022,tax_payment_2023,tax_payment_2024,tax_payment_2025,degreeofrisk,executive,phone,email
150741022843,,104998850.2,102051314.5,107995432.2,114037907.3,25334838.5,,,,
150741024255,,144592499.8,158199802.5,111752102.0,97666090.4,24576480.2,,,,
150740022283,,59393794.5,145719835.0,79888138.0,195346352.6,227461275.0,,,,
150740023481,,0,0,0,0,0,,,,
150740023707,,,,,,,,,,
150740026187,,62089196.0,397825513.4,1217068423.6,263038128.6,55631302.0,,,,
150740027115,,0,0,0,0,0,,,,
150741024821,,107710333.1,96734493.9,105536101.9,110044550.4,28864629.3,,,,
150742026534,,9065926.0,13052975.6,14694750.0,14955000.0,2506000.0,,,,
150740022411,,5399773.0,2216879.0,3663526.0,3797128.0,2382893.5,,,,
150740024834,,140434573.1,26252214.4,-9699209.0,4015119.0,739646.0,,,,
150740026375,,0,0,0,0,0,,,,
150740027195,,10009775.5,11374344.6,13500222.8,15386431.0,1710360.0,,,,
150740027492,,,,,,,,,,
150740028400,,52592811.2,9927.5,590000.0,500000.0,0,,,,
000140002158,,113316891.3,117009758.4,298053190.2,228708280.3,128407049.0,,,,
001140000590,,1856888051.5,2332626792.9,2769208866.7,3937706879.6,853163658.5,,,,
001241000301,,396004688.2,320281513.0,333609578.4,564483601.0,226248926.7,,,,
020141004341,,205761296.2,279339669.2,318687542.1,355616510.7,96521259.2,,,,
020240003004,,127065497.9,144978052.6,62278809.0,41342675.2,10561607.0,,,,
021240001030,,33447480.2,70106115.4,11009766.0,3692.0,0,,,,
030140002252,,318169850.4,2135080466.4,1658327674.7,2356621619.1,2367755253.4,,,,
040540000212,,641198841.6,891247798.4,724649662.9,863261053.4,436040242.9,,,,
040540002467,,88698894.4,56456175.7,4095682.7,15003331.8,1966.0,,,,
050840000334,,982754116.9,4422226483.7,13403450361.4,9477310629.2,12236299929.7,,,,
060741007950,,741629625.2,131834902.0,2080292.0,1122651.6,17888296.0,,,,
090140000306,,3333936258.8,8019738286.1,10261779686.3,14790400439.1,6900202678.3,,,,
100241020919,,17889030.6,1114974.0,1676.0,3692.0,0,,,,
100441020133,,0,0,0,0,0,,,,
111240010425,,25403110.0,45717637.8,476840752.3,223100608.5,243787521.4,,,,
120741006737,,0,0,0,0,0,,,,
131141013663,,1563806923.1,345874612.2,163242797.0,164349656.4,71854448.0,,,,
990140000661,,1264364321.2,3050129333.7,4665718930.6,3146947482.3,950057871.3,,,,
